ztfname,zHD,zHDERR,mB,mBERR,x1,x1ERR,c,cERR,cov_mB_x1,cov_mB_c,cov_x1_c,host_logmass,host_logmass_err,host_logmass_local,host_logmass_local_err,host_color,host_color_err,host_color_local,host_color_local_err,HR_tripp,HR_tripp_err,HR_tripp_err_nosigint
ZTF19aanhlzi,0.0544037,1.524e-05,18.095676532136977,0.03787862062690025,0.547947,0.15367,0.124224,0.0306498,0.001209602204312902,0.0009723935162009778,-3.22535e-05,10.191,0.1019803902718557,8.983,0.024,0.78769653,0.019104973175,0.75669653,0.022022715546,0.023924770906429766,0.18406073814177384,0.07055746115964372
ZTF19aanjlwx,0.0518371,0.00320039,17.60029680045929,0.04694288194230148,0.965877,0.314775,0.0162659,0.0385656,0.00833142841847143,0.0015254139362382592,0.00435567,8.499,0.1014347080638575,6.541,0.317,2.33269653,0.360302650559,0.02969653,1.113246154271,0.01469149422369892,0.1901199617806169,0.08512108944006314
ZTF19aanmeyw,0.0510202,0.0028,18.43605869066981,0.03801611074125583,1.06829,0.196419,0.246521,0.0317503,0.0015383524240826865,0.0009839862581395682,-0.00033012,9.115,0.1033247308247159,8.684,0.029,1.13469653,0.032557641192,1.06969653,0.039623225512,0.20519516546003957,0.1874585669827104,0.07899819197431876
ZTF19aanonjt,0.0505682,0.00159047,17.456937879701673,0.043082069770620304,-0.484928,0.487829,-0.0227924,0.0377024,0.0009573292881294519,0.0013673258955730011,0.00105333,10.041,0.1046947945219818,7.947,0.544,1.02369653,0.019849433241,1.06269653,0.929772552832,-0.16197949164268013,0.2000975645491067,0.10554162846234619
ZTF19aanramr,0.0440088,1.429e-05,17.693417250832525,0.03539022349273668,-0.382663,0.0942088,0.0949166,0.0285795,0.0007819274699361425,0.0008802031599111208,0.000389946,9.858,0.1056219674120871,8.992,0.044,1.11769653,0.019849433241,1.18369653,0.02334523506,0.05020511158042187,0.17973775448572948,0.058358036186735796
ZTF19aanxgrz,0.0276193,1.38e-05,17.301630965022586,0.03753002264204756,-2.07212,0.0702263,0.206931,0.0319885,0.00033724408366808656,0.0010215182203728926,-9.3556e-05,11.123,0.1494021418855834,9.382,0.124,1.36569653,0.018439088915,1.38069653,0.019104973175,0.042141627910131804,0.18353503232322899,0.06917447571097811
ZTF19aaobwpx,0.0530049,0.00359201,17.714465182252326,0.03259423765507883,-0.208512,0.0693701,-0.0179046,0.0268032,0.00019918015690895203,0.0007542201727669116,-8.08497e-06,9.164,0.1062826420446913,8.117,0.051,0.56069653,0.028653097564,0.72369653,0.062177166227,0.020191849468309393,0.17910352404785956,0.05637439424386041
ZTF19aaozpew,0.0498424,0.0004243,17.1669105927709,0.03442303614664677,0.960229,0.123898,-0.141016,0.0288529,0.0007086091065037212,0.0008251698132293934,4.12573e-05,8.788,0.1021812115802117,8.191,0.043,0.33369653,0.029681644159,0.21969653,0.037121422387,0.1367531145124521,0.18206366282130027,0.06517037148818555
ZTF19aaphmto,0.0582455,0.00353023,18.163508937855596,0.034189874344667345,-0.387683,0.106472,0.0962309,0.0280672,0.0007065278842486392,0.0008279972582650376,0.000286141,10.556,0.1049952379872535,7.46,0.301,1.04769653,0.017691806013,0.62169653,0.565523651141,-0.1037274879530117,0.1800010314375685,0.059163935962615904
ZTF19aapocyd,0.0546488,0.00327567,17.921731311449616,0.032697479626898854,0.420727,0.0563701,0.0688113,0.027079,-9.526403728622677e-06,0.0007652715507304269,-0.000199013,10.085,0.1008414597276338,8.883,0.028,0.82269653,0.017691806013,0.75669653,0.029732137495,-0.010701894821956132,0.17951238272432782,0.057660173008460026
ZTF19aaptzar,0.0254388,1.517e-05,16.46032987187845,0.03767799109718113,-0.00467308,0.137577,0.0889453,0.0322992,0.0009575586142454368,0.00103591454341425,6.55624e-05,10.369,0.1028396810574595,9.128,0.029,0.86969653,0.019104973175,0.87769653,0.019209372712,0.0284111430803263,0.18479019795045923,0.07243905892935042
ZTF19aapuohr,0.0386895,0.00476051,17.770175800680008,0.044248215582977306,0.241064,0.307446,0.109879,0.0426565,-0.00192272513832718,0.0014652074066941925,-0.00457216,9.331,0.1041201229350023,8.367,0.057,0.89669653,0.022627416998,0.92269653,0.032649655435,0.4396346537746926,0.21001844680045212,0.12331969833110333
ZTF19aaqhelq,0.0566054,1.479e-05,17.76419856688984,0.03366519367114252,-0.842702,0.141353,0.0194015,0.0294768,0.00046416627289401,0.000818057544125992,-0.000225851,11.072,0.1546738504078824,10.571,0.02,1.33969653,0.017691806013,1.37669653,0.017691806013,-0.27279505082426997,0.18367639073895778,0.06954866292668958
ZTF19aaqtyku,0.0281858,0.00165303,17.171115923234492,0.033214308040169914,0.166303,0.0619769,0.273522,0.0267258,-3.715703176557941e-05,0.0007771226468056013,-0.000111984,10.033,0.1044030650891055,9.554,0.095,1.06769653,0.02,1.16569653,0.017691806013,-0.020434259219656734,0.17873145750535985,0.05518091972765812
ZTF19aaqyvdn,0.0502495,0.0028,17.842167616322467,0.036756747946404975,-0.695463,0.142063,-0.087053,0.0318353,0.0005511941006559867,0.0009780051163991914,-0.000267078,7.581,0.1688075827680735,7.83,0.12,1.38869653,0.180055546985,1.06469653,0.171058469536,0.400554061951584,0.18537590416639832,0.07392040209245138
ZTF19aardunx,0.0430136,2.782e-05,17.8311186999789,0.03912001599768601,-0.346364,0.135594,0.234077,0.0319404,0.0009546606440163363,0.001049562231706337,-0.000103055,10.309,0.1151043005278256,9.41,0.032,1.54869653,0.019849433241,1.60169653,0.023430749028,-0.17005925401806402,0.1846822441732721,0.07216322687405327
ZTF19aarhxgn,0.0325766,1.014e-05,16.851878890878197,0.0362348865202809,0.6903,0.166476,0.270625,0.0309229,0.0006960858105010851,0.0009406989812487947,-0.000468072,10.033,0.1017889974407843,9.485,0.086,1.02969653,0.02,0.92769653,0.019209372712,-0.5796122508305067,0.18554909370418707,0.07435365609332999
ZTF19aarinmw,0.0507415,1.554e-05,17.65499788574988,0.03718286717543515,-0.0563104,0.148771,0.0616913,0.0301236,0.001324760892231448,0.0009171260801557044,-9.77277e-05,10.361,0.136561341528267,9.978,0.053,1.17669653,0.017691806013,1.16269653,0.017691806013,-0.16542610070085015,0.18420114564161583,0.07092293039408172
ZTF19aaripqw,0.0413134,1.208e-05,16.909758601291806,0.036692792648899415,0.178018,0.101595,-0.125269,0.0300286,0.0010936009930823324,0.0009423452969671869,0.000405792,9.445,0.100244700608062,7.959,0.018,0.44969653,0.021400934559,0.48669653,0.07494664769,0.15554494829088775,0.1813914078745165,0.06326802391966414
ZTF19aarmznp,0.0512253,1.236e-05,17.256436712230126,0.03793184873012026,0.766687,0.149116,-0.115753,0.0337727,0.0014948386392992863,0.001034570318860997,0.000149154,10.268,0.107335921293852,8.78,0.033,1.24569653,0.018439088915,1.05469653,0.048548944376,0.06534056906289813,0.187646673823648,0.0794435283523997
ZTF19aarnqzw,0.0275567,1.345e-05,16.03867014882478,0.045770690071710494,-0.242111,0.119183,-0.0747864,0.0325767,0.0008433131659897808,0.001229887061308457,0.000110192,10.375,0.1728612160086813,7.94,0.162,1.36969653,0.018384776311,1.27169653,0.149040263016,-0.1116161047809051,0.1834127326989576,0.06884933199457544
ZTF19aarstfg,0.0298294,1.382e-05,16.243446365746415,0.03654502269613091,0.683194,0.119672,-0.0578882,0.031614,0.0011370489978554425,0.0009711784156143182,0.000316642,10.101,0.1030776406404415,8.064,0.031,0.99469653,0.02,0.65969653,0.064381674411,-0.003974612685068393,0.1837983712500507,0.06987017442493941
ZTF19aartuev,0.053447,1.414e-05,17.378594504015446,0.03762058630446913,0.531107,0.182469,-0.116258,0.0344959,0.0014199489825755672,0.0009968560088051755,-0.000910959,10.641,0.105304320899002,8.214,0.09,0.84569653,0.018439088915,0.77369653,0.071700767081,0.06625806884641733,0.192454826819818,0.09021563260458869
ZTF19aartuli,0.0453127,0.00362353,17.060935076352976,0.04222425602691211,0.0667202,0.164721,-0.0648226,0.0368209,0.0022507914329199627,0.001250232592935574,8.546e-05,9.99,0.1008414597276338,8.942,0.053,1.15669653,0.019104973175,1.13269653,0.020518284529,-0.11005214895233327,0.19129118232945624,0.08770585178311234
ZTF19aartylj,0.0499962,0.00425206,17.753390792888254,0.046998361752750656,-1.85602,0.261094,-0.0295738,0.0504676,0.002626263704923963,0.0017371006049660197,-0.00175768,10.08,0.136561341528267,9.43,0.122,1.22969653,0.017691806013,1.27369653,0.017691806013,-0.013016367906839653,0.21797400777563708,0.13642825244711407
ZTF19aatgrxv,0.0446961,0.00353023,17.636371274216053,0.045525576168689415,-0.561037,0.164488,-0.0417985,0.0358053,0.004278134157072212,0.0013661030622359933,0.00184022,8.805,0.105304320899002,8.5,0.02,0.70269653,0.029206163733,0.64669653,0.030413812651,0.3415741954419544,0.18587669119673625,0.07516744195625419
ZTF19aatgwhs,0.0410284,1.414e-05,16.962857373600713,0.032698180387037,-0.612473,0.0315007,-0.067707,0.0265541,2.809429286269964e-06,0.0007567483214604251,-8.02082e-05,10.862,0.1035808862676893,8.141,0.07,1.25869653,0.017691806013,0.87569653,0.152069063257,-0.06078221748101595,0.17852204328652965,0.05449880676856663
ZTF19aathcvn,0.0448658,0.00410366,17.074791262510903,0.04252036388319327,1.88143,0.220609,-0.084707,0.0321944,0.0034597655715491614,0.001154189923676187,0.00201287,9.195,0.1017889974407843,8.191,0.092,0.69869653,0.025806975801,0.70069653,0.069404610798,0.24181483600974074,0.18284567383788247,0.06732414456366523
ZTF19aatnefp,0.0596071,1.187e-05,18.637850779417697,0.07343766879818464,-1.02136,0.55213,0.0891444,0.0604796,0.024115552798827378,0.0036697007063765104,0.0111734,9.446,0.1059481005020854,8.933,0.036,0.76769653,0.023600847442,0.78269653,0.035468295702,0.2523796014646976,0.2218842052188281,0.14259242800931268
ZTF19aatvljp,0.0299874,9.393e-05,17.138749088233592,0.04199078567874359,-2.07041,0.146933,-0.0212204,0.0431542,0.0012621232076492717,0.0013342287917602685,-0.000947579,10.664,0.1516443206981389,8.483,0.041,1.25569653,0.018439088915,0.91369653,0.061684682053,0.3836820641618001,0.20281921898186533,0.11061480727467655
ZTF19aauguzk,0.0536041,1.364e-05,18.111857783500618,0.04631758653627437,-0.632684,0.20103,0.134821,0.0348632,0.005171905659403606,0.0013758935739403603,0.00225165,10.847,0.1059481005020854,9.196,0.041,1.11169653,0.017691806013,1.16669653,0.021931712199,-0.12540923268244214,0.1848332285470721,0.07254875860505254
ZTF19aauhwbp,0.0394173,1.462e-05,18.24119322623144,0.05690335118693192,-2.64499,0.256389,0.168005,0.0429488,0.008341090612771706,0.002118025011779591,0.00393214,10.626,0.1442775103749714,9.212,0.103,1.34269653,0.017691806013,1.31269653,0.02561249695,0.2997248610745725,0.19098084188509531,0.0870269036973037
ZTF19aaujiwc,0.0330199,1.573e-05,17.302771343143657,0.04162430761620656,0.286933,0.146668,0.257108,0.0315198,0.002517079097130933,0.0011208720510749613,0.000799226,10.222,0.1136485811614029,9.888,0.042,1.23469653,0.019104973175,1.30369653,0.019104973175,-0.1739233721290588,0.18267090610061062,0.06684803613882834
ZTF19aaujzqh,0.0426032,1.47e-05,16.914200688504728,0.034442713704477615,-0.0808912,0.0509699,-0.0178654,0.0273623,3.016902818338845e-05,0.0008221108534721443,-1.28615e-05,10.328,0.1056219674120871,9.326,0.068,1.11169653,0.019209372712,1.24369653,0.019849433241,-0.26863610409243177,0.17880428981835417,0.05541636994107414
ZTF19aaumvig,0.0421806,0.00608276,17.88896150417035,0.03699664778734506,0.318107,0.0857289,0.190434,0.028557,0.0007293683594208286,0.0009243619511803124,0.000232681,8.681,0.1008414597276338,8.315,0.01,0.49469653,0.035355339059,0.44869653,0.032449961479,0.1581731078136364,0.1795462630797073,0.05776556574541155
ZTF19aauoulb,0.0536166,1.349e-05,18.120924881215437,0.05622935660225977,-1.8814,0.30969,-0.0341224,0.0439317,0.00891265729837872,0.0020237791151680442,0.0030999,10.9,0.1379311422413372,9.078,0.114,1.24569653,0.017691806013,1.16469653,0.077826730626,0.21686025722281516,0.19832001686332484,0.10213143046422803
ZTF19aaupkrl,0.0366654,6.087e-05,16.881754499035846,0.03955221534612016,0.158871,0.205466,-0.00141265,0.030985,0.00030004646132124026,0.001077654511817495,0.000497844,10.476,0.1109233969908963,9.918,0.026,0.98669653,0.017029386366,0.96669653,0.018439088915,-0.03671203837952355,0.18229345371484756,0.06580959859539688
ZTF19aaurstb,0.0483992,0.00297321,17.59632283455226,0.035631499014232154,-1.7009,0.0590717,-0.0679235,0.0290765,0.0003105524929987372,0.0008917296524468426,9.32123e-06,10.645,0.1569745202254175,9.521,0.114,1.25569653,0.017691806013,1.22769653,0.019798989873,0.0366034411018055,0.1805311637852031,0.0607577245923497
ZTF19aaurxsa,0.0584249,0.00492367,18.060647342874084,0.03507075266675689,-0.087912,0.0722785,0.107138,0.0279383,0.0005592738799838234,0.0008513277151586577,0.000162755,10.38,0.1021812115802117,8.956,0.027,1.37469653,0.017691806013,0.98469653,0.037536648758,-0.20421569096715297,0.17940394536580478,0.05732168536266759
ZTF19aavissk,0.0371496,0.0031305,16.943963822936226,0.035818651202014745,0.129286,0.0845237,-0.0792468,0.0306728,6.673767307750342e-05,0.0009342667739147851,-0.00043743,8.715,0.1003194896318756,7.721,0.065,0.56469653,0.037121422387,0.11569653,0.212508823346,0.23378197599540312,0.18335543386497757,0.06869654378361519
ZTF19aavkhuy,0.0361927,0.0031305,17.628086457413097,0.03490620597221899,-1.36661,0.120144,0.082063,0.0307786,0.00036344766723696276,0.0009059424735406552,-1.65713e-06,8.96,0.1569745202254175,7.354,0.363,1.31669653,0.06341135545,1.17169653,1.345666377673,0.2669676184591315,0.18342298688959935,0.06887664422358372
ZTF19aavmgtv,0.0292346,1.256e-05,17.461263947171357,0.04088517974346455,-2.62824,0.156041,0.195868,0.0342819,0.0007767970732218836,0.0012069630421816491,0.000153747,10.559,0.1066255128944288,10.036,0.032,1.21969653,0.019849433241,1.28669653,0.019209372712,0.031223368619442637,0.18587515261014467,0.07516363720473197
ZTF19aavnwtf,0.0514648,1.187e-05,17.497024417575425,0.03710638700670161,-0.126078,0.166794,-0.0832508,0.0316946,0.001550798934286077,0.0009610357657397303,0.000418061,9.259,0.1035808862676893,8.775,0.027,0.62869653,0.022203603311,0.65069653,0.024083189158,0.07328240643219662,0.18511223225326998,0.07325666201642388
ZTF19aavnwxf,0.0469208,1.477e-05,17.43933709442984,0.0333439995279819,-0.933814,0.0804174,-0.0708761,0.0277459,0.0003070537329111011,0.0007922377790016519,-1.97029e-06,10.382,0.1017889974407843,9.562,0.068,1.07069653,0.019849433241,1.20669653,0.018439088915,0.06467110246723244,0.18007305815331615,0.05938271021675897
ZTF19aavnwyt,0.0461615,1.222e-05,17.816997307521614,0.03604217863152917,-1.48705,0.127037,0.0207322,0.0316491,0.0007001985385533004,0.0009432112622851411,-2.31786e-05,9.15,0.1033247308247159,8.267,0.015,0.31569653,0.023430749028,0.35169653,0.035846896658,0.12677444332978122,0.18479392612165235,0.07244856887099085
ZTF19aavqiuw,0.0462049,1.502e-05,18.684205877880796,0.03901232240580672,-2.56752,0.377784,0.201148,0.0374664,0.0026366859165204816,0.0011814767339120827,0.00167996,10.323,0.1046947945219818,8.507,0.046,1.30569653,0.018384776311,2.20969653,1.373560701243,0.297466369212972,0.19610441025478814,0.09775960168381545
ZTF19aavsyhq,0.0321566,0.0045607,16.422306364663932,0.03887349487486783,0.855664,0.142411,0.0593161,0.032968,0.0013483059006076505,0.0010828881261143069,0.000139677,9.832,0.1021812115802117,8.221,0.074,0.90069653,0.021260291625,0.82569653,0.124651514231,-0.3213883286367097,0.1855557156867051,0.07437017966904026
ZTF19aavvvrc,0.0356814,1.414e-05,17.428917822936498,0.0998192878737683,-2.4233,0.0936411,-0.094106,0.0692165,0.0038735581033405354,0.006752481238519619,0.00242994,11.51,0.1080786750473931,8.566,0.059,1.41469653,0.019209372712,1.97169653,0.217706224073,0.4752797593623123,0.2015929905353058,0.10835005229794717
ZTF19aavxikq,0.0478376,0.00294109,17.63149434816883,0.04171154240121984,0.877938,0.24421,-0.00811171,0.0348394,0.004526702910767813,0.0012262010960036147,0.00238421,9.266,0.1014347080638575,8.09,0.208,0.80469653,0.025455844123,0.84769653,0.325382851423,0.27829703149167295,0.1864424549028129,0.07655579005005052
ZTF19aavxufb,0.0594074,0.00170331,18.108840125812765,0.041835320343175185,-1.07186,0.371252,-0.0364263,0.0366032,-0.00046401277117566307,0.0011772337620698978,0.000533656,10.161,0.1038460398859773,8.228,0.079,0.96569653,0.018439088915,0.72069653,0.077155686764,0.10165398095043932,0.19526027897512593,0.09605507037863227
ZTF19aawgfnn,0.0529717,1.341e-05,18.32571020353469,0.0388378062521258,-0.458722,0.148341,0.248774,0.0311001,0.0018326549308886491,0.0010301888937343088,0.000766325,10.097,0.1141271221051332,9.581,0.095,1.12669653,0.019209372712,1.29269653,0.019849433241,-0.2049657348201583,0.18244836383961055,0.06623749291565094
ZTF19aawmkja,0.0396975,0.00014045,17.20043025914045,0.03237669762504889,-0.447344,0.0447786,0.0896205,0.0262308,-0.00012974252738686857,0.0007407837270852543,-0.00018551,10.923,0.1141271221051332,10.216,0.115,1.34969653,0.017691806013,1.48469653,0.017691806013,-0.21004639538637046,0.17851944855964674,0.05449030660622454
ZTF19aawmqtd,0.0562528,0.00300832,17.816094144072885,0.03299372153199292,1.27907,0.0691407,0.0660834,0.0272384,0.00018675839689778095,0.000772539853713558,-0.000107824,9.869,0.1026109155986827,9.063,0.026,0.73669653,0.017691806013,0.61869653,0.019209372712,-0.050705292441824805,0.1796979392961414,0.058235293313245305
ZTF19aawqckx,0.0348375,0.00157657,16.967794256165842,0.03613431424559042,-1.32626,0.0797243,-0.0261909,0.0296902,0.0003099676122623018,0.0009185141159037652,-5.44448e-05,10.411,0.1479222768889121,9.84,0.1,1.47269653,0.017691806013,1.47269653,0.023430749028,0.00792285456208168,0.18141988741273987,0.06334962942947027
ZTF19aawupxb,0.0554122,1.92e-05,17.941422644366646,0.045785820182678245,-1.26411,0.244312,0.0570364,0.0377108,0.005222212324811056,0.0014587721451465295,0.00246469,10.218,0.1494021418855834,10.155,0.114,1.29669653,0.018439088915,1.33869653,0.018384776311,-0.22141964171233527,0.18903459745867868,0.08266848877513534
ZTF19aawwlxc,0.0557095,1.228e-05,18.1445470047987,0.033029513410602576,1.19964,0.0843678,0.125734,0.0274122,0.0001872129435321081,0.0007816059510971704,-0.000105141,9.472,0.1038460398859773,8.897,0.038,0.59969653,0.022203603311,0.74469653,0.023430749028,0.10822889808389698,0.17993086322225738,0.058950110601310036
ZTF19aaxeetj,0.0550854,1.555e-05,17.638448845328284,0.06509165097210186,-0.0515167,0.365682,-0.0279495,0.0504099,0.014437896125544237,0.0029870290417525532,0.00892774,9.872,0.1011187420807834,9.006,0.017,0.74369653,0.022022715546,0.91669653,0.030413812651,-0.08601385629525149,0.19336584132364715,0.09214308759099554
ZTF19aaxffum,0.0549535,1.314e-05,17.653255315562767,0.03449795249349641,0.871065,0.119858,0.093303,0.0279165,0.0007328897456582876,0.0008269058685158484,0.000147126,9.884,0.1030776406404415,9.318,0.024,0.82169653,0.019104973175,0.97569653,0.019849433241,-0.30183646271308756,0.18042544012080428,0.060442860974526356
ZTF19aaxqsbn,0.055899,1.414e-05,18.692684953579263,0.04024774802838316,-0.687615,0.149478,0.260873,0.0322593,0.00212297008272645,0.0011172439759324063,0.000886428,10.951,0.1011187420807834,10.372,0.021,1.53469653,0.017691806013,1.78269653,0.017691806013,-0.02200756530014037,0.18309619807598335,0.06800160108320777
ZTF19aaycomi,0.0396529,0.0057743,16.878179134764974,0.03609089951388284,-0.903678,0.0685485,0.0476256,0.0291083,0.0005438653026995393,0.0009006621678949266,9.51445e-05,9.547,0.1372443077143821,9.02,0.063,1.17269653,0.019104973175,1.19969653,0.019849433241,-0.46775631053090516,0.18057539395041375,0.06088902118072778
